"reporterCode","flowCode","partnerCode","cmdCode","CIFValue","FOBValue","primaryValue","geoAreaDescription","regional.grouping","cmdCodeDescription.x","flowCode2","cmd2Code","cmd2CodeDescription"
360,"M",156,10619,600,NA,600,"China","Asia","Mammals; live, other than primates, whales, dolphins, porpoises (mammals of the order Cetacea); manatees, dugongs (mammals of the order Sirenia); seals, sea lions, walruses (mammals of the suborder Pinnipedia), camels, other camelids, rabbits and hares","Import",1,"Animals; live"
360,"M",156,10620,156628,NA,156628,"China","Asia","Reptiles; live (including snakes and turtles)","Import",1,"Animals; live"
360,"M",156,10633,363,NA,363,"China","Asia","Birds; live, ostriches; emus (Dromaius novaehollandiae)","Import",1,"Animals; live"
360,"M",156,20319,51,NA,51,"China","Asia","Meat; of swine, n.e.c. in item no. 0203.1, fresh or chilled","Import",2,"Meat and edible meat offal"
360,"M",156,30111,42428,NA,42428,"China","Asia","Fish; live, ornamental, freshwater","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30323,231000,NA,231000,"China","Asia","Fish; frozen, tilapias (Oreochromis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30326,66960,NA,66960,"China","Asia","Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30355,551940,NA,551940,"China","Asia","Fish; frozen, jack and horse mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30359,1976196,NA,1976196,"China","Asia","Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30469,73120,NA,73120,"China","Asia","Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30475,9960,NA,9960,"China","Asia","Fish fillets; frozen, Alaska pollock (Theragra chalcogramma)","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30487,155000,NA,155000,"China","Asia","Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30499,392702,NA,392702,"China","Asia","Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30572,5545,NA,5545,"China","Asia","Fish; edible offal, fish heads, tails and maws","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30617,103500,NA,103500,"China","Asia","Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30633,17441,NA,17441,"China","Asia","Crustaceans; live, fresh or chilled, crabs, whether in shell or not","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30711,11791,NA,11791,"China","Asia","Molluscs; oysters, whether in shell or not, live, fresh or chilled","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30722,664005,NA,664005,"China","Asia","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, frozen","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30732,31055,NA,31055,"China","Asia","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, frozen","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30743,12496036,NA,12496036,"China","Asia","Molluscs; cuttle fish and squid, whether in shell or not, frozen","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30752,73344,NA,73344,"China","Asia","Molluscs; octopus (Octopus spp.), frozen","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30771,2175,NA,2175,"China","Asia","Molluscs; clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, live, fresh or chilled","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30772,608276,NA,608276,"China","Asia","Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,30890,1754,NA,1754,"China","Asia","Aquatic invertebrates; other than crustaceans, molluscs, sea urchins, sea cucumbers and jellyfish, live, fresh, chilled, frozen, dried, salted or in brine, smoked, cooked or not before or during smoking","Import",3,"Fish and crustaceans, molluscs and other aquatic invertebrates"
360,"M",156,40299,6,NA,6,"China","Asia","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import",4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
360,"M",156,40900,19293,NA,19293,"China","Asia","Honey; natural","Import",4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
360,"M",156,50290,4387037,NA,4387037,"China","Asia","Animal products; badger hair and other brush making hair and waste of such bristles or hair, n.e.c. in heading no. 0502 (excluding horsehair)","Import",5,"Animal originated products; not elsewhere specified or included"
360,"M",156,50510,26706741,NA,26706741,"China","Asia","Animal products; feathers and down used for stuffing, not further worked than cleaned, disinfected or treated for preservation","Import",5,"Animal originated products; not elsewhere specified or included"
360,"M",156,50800,130847,NA,130847,"China","Asia","Animal products; coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof","Import",5,"Animal originated products; not elsewhere specified or included"
360,"M",156,51000,2708,NA,2708,"China","Asia","Animal products; ambergris, castoreum, civet, musk, cantharides, bile (dried or not) glands and other animal products, for pharmaceutical purposes, fresh, chilled, frozen or otherwise provisionally preserved","Import",5,"Animal originated products; not elsewhere specified or included"
360,"M",156,60210,21850,NA,21850,"China","Asia","Plants, live; unrooted cuttings and slips","Import",6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"
360,"M",156,60311,33121,NA,33121,"China","Asia","Flowers, cut; roses, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh","Import",6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"
360,"M",156,60314,15338,NA,15338,"China","Asia","Flowers, cut; chrysanthemums, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh","Import",6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"
360,"M",156,60319,753451,NA,753451,"China","Asia","Flowers, cut; flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh, other than roses, carnations, orchids, chrysanthemums or lillies","Import",6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"
360,"M",156,60390,89134,NA,89134,"China","Asia","Flowers, cut; flowers and flower buds of a kind suitable for bouquets or ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared","Import",6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"
360,"M",156,70310,7083323,NA,7083323,"China","Asia","Vegetables, alliaceous; onions and shallots, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70320,648586456,NA,648586456,"China","Asia","Vegetables, alliaceous; garlic, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70410,6358352,NA,6358352,"China","Asia","Vegetables, brassica; cauliflowers and broccoli, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70490,6776764,NA,6776764,"China","Asia","Vegetables, brassica; edible, n.e.c. in heading no. 0704, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70519,2645,NA,2645,"China","Asia","Vegetables; lettuce (lactuca sativa), (other than cabbage lettuce), fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70610,37185,NA,37185,"China","Asia","Vegetables, root; carrots and turnips, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70890,2569,NA,2569,"China","Asia","Vegetables, leguminous; (other than peas and beans), shelled or unshelled, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70940,1633082,NA,1633082,"China","Asia","Vegetables; celery (other than celeriac), fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70952,2218124,NA,2218124,"China","Asia","Vegetables; mushrooms of the genus Boletus, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70953,8733948,NA,8733948,"China","Asia","Vegetables; mushrooms of the genus Cantharellus, fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,70956,5080,NA,5080,"China","Asia","Vegetables; truffles (Tuber spp.), fresh or chilled","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71021,301427,NA,301427,"China","Asia","Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71022,170915,NA,170915,"China","Asia","Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71040,1040994,NA,1040994,"China","Asia","Vegetables; sweetcorn, uncooked or cooked by steaming or boiling in water, frozen","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71090,1997753,NA,1997753,"China","Asia","Vegetable mixtures; uncooked or cooked by steaming or boiling in water, frozen","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71190,114461,NA,114461,"China","Asia","Vegetables and mixed vegetables; n.e.c. in heading no. 0711, provisionally preserved but unsuitable in that state for immediate consumption","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71290,15093378,NA,15093378,"China","Asia","Vegetables; mixtures of vegetables n.e.c. in heading no. 0712, whole, cut, sliced, broken or in powder but not further prepared, dried","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71331,20179867,NA,20179867,"China","Asia","Vegetables, leguminous; beans of the species vigna mungo (l.) hepper or vigna radiata (l.) wilczek, shelled, whether or not skinned or split, dried","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71333,471065,NA,471065,"China","Asia","Vegetables, leguminous; kidney beans, including white pea beans (phaseolus vulgaris), shelled, whether or not skinned or split, dried","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71339,19950,NA,19950,"China","Asia","Vegetables, leguminous; n.e.c. in item no. 0713.3, shelled, whether or not skinned or split, dried","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71340,99,NA,99,"China","Asia","Vegetables, leguminous; lentils, shelled, whether or not skinned or split, dried","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71390,83234,NA,83234,"China","Asia","Vegetables, leguminous; n.e.c. in heading no. 0713, shelled, whether or not skinned or split, dried","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,71490,671476,NA,671476,"China","Asia","Vegetable roots and tubers; arrowroot, salep, Jerusalem artichokes and similar roots and tubers (not manioc, sweet potatoes, yams, taro or yautia), high starch or inulin content, fresh, chilled, frozen, dried, sliced or not, or in pellet form; sago pith","Import",7,"Vegetables and certain roots and tubers; edible"
360,"M",156,80241,136,NA,136,"China","Asia","Nuts, edible; chestnuts (Castanea spp.), fresh or dried, in shell","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,80280,50687,NA,50687,"China","Asia","Nuts, edible; areca nuts, fresh or dried, whether or not shelled or peeled","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,80299,33790,NA,33790,"China","Asia","Nuts, edible; n.e.c. in heading 0801 and 0802, fresh or dried, whether or not shelled or peeled","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,80420,446,NA,446,"China","Asia","Fruit, edible; figs, fresh or dried","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,80450,1,NA,1,"China","Asia","Fruit, edible; guavas, mangoes and mangosteens, fresh or dried","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,80620,642251,NA,642251,"China","Asia","Fruit, edible; grapes, dried","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,80720,3,NA,3,"China","Asia","Fruit, edible; papaws (papayas), fresh","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,80810,230379515,NA,230379515,"China","Asia","Fruit, edible; apples, fresh","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,80830,225715836,NA,225715836,"China","Asia","Fruit, edible; pears, fresh","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,81020,45994,NA,45994,"China","Asia","Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,81050,7353244,NA,7353244,"China","Asia","Fruit, edible; kiwifruit, fresh","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,81090,17397152,NA,17397152,"China","Asia","Fruit, edible; fruits n.e.c. in heading no. 0801 to 0810, fresh","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,81120,277065,NA,277065,"China","Asia","Fruit, edible; raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries, uncooked or cooked, whether or not containing added sugar or other sweetening matter","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,81190,856751,NA,856751,"China","Asia","Fruit, edible; fruit and nuts n.e.c. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter","Import",8,"Fruit and nuts, edible; peel of citrus fruit or melons"
360,"M",156,90122,58517,NA,58517,"China","Asia","Coffee; roasted, decaffeinated","Import",9,"Coffee, tea, mate and spices"
360,"M",156,90210,2640959,NA,2640959,"China","Asia","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import",9,"Coffee, tea, mate and spices"
360,"M",156,90220,2751355,NA,2751355,"China","Asia","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import",9,"Coffee, tea, mate and spices"
360,"M",156,90240,188651,NA,188651,"China","Asia","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import",9,"Coffee, tea, mate and spices"
360,"M",156,90411,26825,NA,26825,"China","Asia","Spices; pepper (of the genus piper), neither crushed nor ground","Import",9,"Coffee, tea, mate and spices"
360,"M",156,90831,41266,NA,41266,"China","Asia","Spices; cardamoms, neither crushed nor ground","Import",9,"Coffee, tea, mate and spices"
360,"M",156,90962,465,NA,465,"China","Asia","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import",9,"Coffee, tea, mate and spices"
360,"M",156,91012,104945,NA,104945,"China","Asia","Spices; ginger, crushed or ground","Import",9,"Coffee, tea, mate and spices"
360,"M",156,91099,74265,NA,74265,"China","Asia","Spices; n.e.c. in heading no. 0910","Import",9,"Coffee, tea, mate and spices"
360,"M",156,100590,21,NA,21,"China","Asia","Cereals; maize (corn), other than seed","Import",10,"Cereals"
360,"M",156,100610,142519,NA,142519,"China","Asia","Cereals; rice in the husk (paddy or rough)","Import",10,"Cereals"
360,"M",156,100829,688906,NA,688906,"China","Asia","Cereals; millet, other than seed","Import",10,"Cereals"
360,"M",156,110290,41,NA,41,"China","Asia","Cereal flours; other than wheat, meslin, and maize (corn)","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",156,110412,190,NA,190,"China","Asia","Cereal grains; rolled or flaked, of oats","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",156,110620,171276,NA,171276,"China","Asia","Flour, meal and powder; of sago or of roots or tubers of heading no. 0714","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",156,110710,2430441,NA,2430441,"China","Asia","Malt; not roasted","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",156,110811,89731,NA,89731,"China","Asia","Starch; wheat","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",156,110813,33,NA,33,"China","Asia","Starch; potato","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",156,110814,5469,NA,5469,"China","Asia","Starch; manioc (cassava)","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",156,110820,134,NA,134,"China","Asia","Inulin","Import",11,"Products of the milling industry; malt, starches, inulin, wheat gluten"
360,"M",156,120241,894703,NA,894703,"China","Asia","Ground-nuts; other than seed, not roasted or otherwise cooked, in shell","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",156,120242,57818728,NA,57818728,"China","Asia","Ground-nuts; other than seed, not roasted or otherwise cooked, shelled, whether or not broken,","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",156,120600,15165105,NA,15165105,"China","Asia","Oil seeds; sunflower seeds, whether or not broken","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",156,120740,455015,NA,455015,"China","Asia","Oil seeds; sesamum seeds, whether or not broken","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",156,121120,3841,NA,3841,"China","Asia","Ginseng roots, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",156,121221,757411,NA,757411,"China","Asia","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",156,121299,4122734,NA,4122734,"China","Asia","Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",156,121300,43,NA,43,"China","Asia","Cereal straw and husks; unprepared, whether or not chopped, ground, pressed or in the form of pellets","Import",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
360,"M",156,130212,3299520,NA,3299520,"China","Asia","Vegetable saps and extracts; of liquorice","Import",13,"Lac; gums, resins and other vegetable saps and extracts"
360,"M",156,130219,6622905,NA,6622905,"China","Asia","Vegetable saps and extracts; n.e.c. in item no. 1302.1","Import",13,"Lac; gums, resins and other vegetable saps and extracts"
360,"M",156,130231,33,NA,33,"China","Asia","Mucilages and thickeners; agar-agar, whether or not modified, derived from vegetable products","Import",13,"Lac; gums, resins and other vegetable saps and extracts"
360,"M",156,130232,2731192,NA,2731192,"China","Asia","Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds","Import",13,"Lac; gums, resins and other vegetable saps and extracts"
360,"M",156,150410,6574,NA,6574,"China","Asia","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,150420,175801,NA,175801,"China","Asia","Fats and oils and their fractions; of fish, (excluding liver-oils)","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,150500,169679,NA,169679,"China","Asia","Wool grease and fatty substances derived therefrom (including lanolin)","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,150600,11600,NA,11600,"China","Asia","Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,150990,186109,NA,186109,"China","Asia","Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151190,40526,NA,40526,"China","Asia","Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151219,90,NA,90,"China","Asia","Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151311,1580,NA,1580,"China","Asia","Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151499,4508,NA,4508,"China","Asia","Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151519,737,NA,737,"China","Asia","Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151529,313302,NA,313302,"China","Asia","Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151530,4978,NA,4978,"China","Asia","Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151560,31200,NA,31200,"China","Asia","Vegetable oils; microbial fats and oils and their fractions, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151590,552458,NA,552458,"China","Asia","Fixed vegetable fats and oils and their fractions n.e.c. in heading 1515; other than linseed, maize (corn), castor, sesame, microbial oils, whether or not refined, but not chemically modified","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151610,724662,NA,724662,"China","Asia","Animal fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,151620,7138856,NA,7138856,"China","Asia","Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,152000,18060,NA,18060,"China","Asia","Glycerol, crude; glycerol waters and glycerol lyes","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,152110,134409,NA,134409,"China","Asia","Vegetable waxes (other than triglycerides); whether or not refined or coloured","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,152190,108502,NA,108502,"China","Asia","Waxes, other than vegetable, n.e.c. in heading no. 1521; whether or not refined or coloured","Import",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
360,"M",156,160300,60890,NA,60890,"China","Asia","Extracts and juices; of meat, fish or crustaceans, molluscs or other aquatic invertebrates","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,160411,89,NA,89,"China","Asia","Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced)","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,160415,5898236,NA,5898236,"China","Asia","Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced)","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,160417,1269926,NA,1269926,"China","Asia","Fish preparations; eels, prepared or preserved, whole or in pieces (but not minced)","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,160420,266182,NA,266182,"China","Asia","Fish preparations; fish minced or in forms n.e.c. in heading no. 1604, prepared or preserved","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,160431,37799,NA,37799,"China","Asia","Fish preparations; caviar","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,160554,1905,NA,1905,"China","Asia","Mollusc preparations; cuttle fish and squid, prepared or preserved","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,160556,5155,NA,5155,"China","Asia","Mollusc preparations; clams, cockles and arkshells, prepared or preserved","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,160557,10723,NA,10723,"China","Asia","Mollusc preparations; abalone, prepared or preserved","Import",16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
360,"M",156,170220,510,NA,510,"China","Asia","Sugars; maple sugar, chemically pure, in solid form; maple syrup, not containing added flavouring or colouring matter","Import",17,"Sugars and sugar confectionery"
360,"M",156,170230,91083193,NA,91083193,"China","Asia","Sugars; glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter","Import",17,"Sugars and sugar confectionery"
360,"M",156,170250,295007,NA,295007,"China","Asia","Sugars; fructose, chemically pure, in solid form","Import",17,"Sugars and sugar confectionery"
360,"M",156,170260,2297366,NA,2297366,"China","Asia","Sugars; fructose, other than chemically pure fructose, and fructose syrup (containing in the dry state more than 50% by weight of fructose), excluding invert sugar","Import",17,"Sugars and sugar confectionery"
360,"M",156,170310,58,NA,58,"China","Asia","Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar","Import",17,"Sugars and sugar confectionery"
360,"M",156,170410,3346890,NA,3346890,"China","Asia","Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa","Import",17,"Sugars and sugar confectionery"
360,"M",156,180400,65488,NA,65488,"China","Asia","Cocoa; butter, fat and oil","Import",18,"Cocoa and cocoa preparations"
360,"M",156,180610,2930,NA,2930,"China","Asia","Cocoa; powder, containing added sugar or other sweetening matter","Import",18,"Cocoa and cocoa preparations"
360,"M",156,180631,107845,NA,107845,"China","Asia","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","Import",18,"Cocoa and cocoa preparations"
